               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  87,            0.010076,           0.0016311,                   0,             0.99866,                   1,               0.995,             0.88312,              0.0126,           0.0041378,                   0,           0.0009226,           0.0009226,           0.0009226
                  88,           0.0093344,           0.0016443,                   0,             0.99844,                   1,               0.995,               0.867,            0.012798,           0.0039681,                   0,           0.0009217,           0.0009217,           0.0009217
                  89,           0.0088218,            0.001564,                   0,             0.99899,                   1,               0.995,             0.86733,            0.013009,           0.0048958,                   0,           0.0009208,           0.0009208,           0.0009208
                  90,           0.0082974,           0.0015457,                   0,                   1,             0.99977,               0.995,              0.8551,            0.013172,           0.0047724,                   0,           0.0009199,           0.0009199,           0.0009199
                  91,            0.010518,           0.0015949,                   0,             0.99876,                   1,               0.995,             0.87308,            0.012723,            0.004481,                   0,            0.000919,            0.000919,            0.000919
                  92,            0.011573,             0.00168,                   0,             0.99835,                   1,               0.995,             0.86838,            0.013692,           0.0045067,                   0,           0.0009181,           0.0009181,           0.0009181
                  93,            0.009775,            0.001648,                   0,              0.9982,                   1,               0.995,              0.8646,            0.013037,           0.0044902,                   0,           0.0009172,           0.0009172,           0.0009172
                  94,           0.0088716,           0.0015249,                   0,             0.99849,                   1,               0.995,             0.88515,            0.012286,            0.004513,                   0,           0.0009163,           0.0009163,           0.0009163
                  95,           0.0084235,           0.0014705,                   0,             0.99848,                   1,               0.995,              0.8844,            0.011741,           0.0042789,                   0,           0.0009154,           0.0009154,           0.0009154
                  96,           0.0086927,           0.0014418,                   0,             0.99869,                   1,               0.995,             0.88285,            0.012342,           0.0040616,                   0,           0.0009145,           0.0009145,           0.0009145
                  97,           0.0093618,           0.0014465,                   0,              0.9989,                   1,               0.995,             0.86387,            0.013283,           0.0044845,                   0,           0.0009136,           0.0009136,           0.0009136
                  98,           0.0091863,           0.0014179,                   0,               0.999,                   1,               0.995,             0.85588,            0.013041,           0.0048856,                   0,           0.0009127,           0.0009127,           0.0009127
                  99,            0.008944,            0.001425,                   0,             0.99867,                   1,               0.995,             0.87879,             0.01257,            0.004612,                   0,           0.0009118,           0.0009118,           0.0009118
                 100,           0.0095988,           0.0014224,                   0,             0.99836,                   1,               0.995,             0.88646,            0.011941,            0.004424,                   0,           0.0009109,           0.0009109,           0.0009109
                 101,           0.0090833,           0.0014073,                   0,             0.99856,                   1,               0.995,             0.85769,            0.013022,           0.0046466,                   0,             0.00091,             0.00091,             0.00091
