               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  73,            0.024025,           0.0051419,           0.0010078,             0.87971,             0.83701,             0.82035,             0.55916,            0.056801,            0.027476,          0.00064403,           0.0009352,           0.0009352,           0.0009352
                  74,            0.022507,           0.0048401,           0.0010233,             0.87553,             0.83809,             0.83482,             0.57143,            0.057661,            0.028021,          0.00069697,           0.0009343,           0.0009343,           0.0009343
                  75,            0.024908,           0.0049977,          0.00098543,              0.8597,             0.87058,             0.86123,             0.58466,            0.058598,            0.028441,          0.00068862,           0.0009334,           0.0009334,           0.0009334
                  76,            0.025175,           0.0050269,          0.00098852,             0.87421,             0.86742,             0.86846,             0.56707,            0.058187,            0.028771,          0.00066214,           0.0009325,           0.0009325,           0.0009325
                  77,             0.02558,           0.0049679,          0.00099749,             0.88575,             0.84193,             0.84045,             0.55481,            0.060136,            0.028764,          0.00073296,           0.0009316,           0.0009316,           0.0009316
                  78,            0.024848,           0.0050231,          0.00095012,             0.89214,             0.84975,             0.86395,             0.56093,             0.05864,            0.028607,          0.00075968,           0.0009307,           0.0009307,           0.0009307
                  79,            0.022917,           0.0047845,          0.00096438,             0.90347,             0.85025,             0.86563,              0.5833,            0.056132,             0.02839,          0.00070646,           0.0009298,           0.0009298,           0.0009298
                  80,            0.022661,           0.0046297,          0.00095084,             0.86099,             0.88099,              0.8473,             0.56514,            0.058185,            0.028065,          0.00065947,           0.0009289,           0.0009289,           0.0009289
                  81,            0.022447,           0.0046425,          0.00089821,             0.89372,             0.84975,             0.84481,             0.57472,            0.056681,            0.028462,          0.00065736,            0.000928,            0.000928,            0.000928
                  82,            0.021029,           0.0044832,          0.00091482,             0.88601,             0.84622,             0.83883,             0.56106,            0.057663,            0.029509,          0.00068464,           0.0009271,           0.0009271,           0.0009271
                  83,            0.020014,           0.0044049,          0.00090934,              0.8891,              0.8388,             0.84515,             0.55317,            0.058136,            0.030383,          0.00065667,           0.0009262,           0.0009262,           0.0009262
                  84,            0.019602,           0.0042194,          0.00091024,             0.89038,             0.84759,             0.84663,             0.54931,             0.05753,            0.031181,          0.00065126,           0.0009253,           0.0009253,           0.0009253
                  85,            0.021366,           0.0042431,          0.00089799,             0.84978,             0.85584,             0.82422,             0.56822,            0.057892,            0.030668,          0.00060855,           0.0009244,           0.0009244,           0.0009244
                  86,            0.021736,           0.0043185,          0.00083509,             0.88656,             0.85324,             0.83513,             0.57141,            0.058684,             0.03026,           0.0006411,           0.0009235,           0.0009235,           0.0009235
                  87,            0.020839,           0.0042664,          0.00082396,               0.896,             0.84832,             0.84702,             0.56441,            0.058123,            0.030752,          0.00068432,           0.0009226,           0.0009226,           0.0009226
                  88,            0.021948,           0.0044665,          0.00082183,             0.86748,             0.86329,             0.85929,             0.56613,            0.057158,            0.031046,          0.00067279,           0.0009217,           0.0009217,           0.0009217
                  89,             0.02214,           0.0045573,          0.00077798,             0.89631,             0.85531,             0.85889,             0.55414,            0.058596,            0.031889,           0.0006654,           0.0009208,           0.0009208,           0.0009208
                  90,            0.022225,           0.0047527,          0.00077607,             0.88867,             0.84378,             0.83428,             0.54638,            0.059387,            0.030193,          0.00065441,           0.0009199,           0.0009199,           0.0009199
