               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 108,            0.046234,            0.012691,                   0,            0.003647,                   1,             0.82643,             0.24332,             0.09146,            0.014013,                   0,           0.0009037,           0.0009037,           0.0009037
                 109,            0.047293,            0.012577,                   0,            0.003574,                   1,             0.81382,             0.28186,            0.092123,            0.013822,                   0,           0.0009028,           0.0009028,           0.0009028
                 110,            0.047188,            0.012507,                   0,           0.0035088,                   1,             0.70712,             0.32214,             0.09119,            0.013562,                   0,           0.0009019,           0.0009019,           0.0009019
                 111,            0.046992,            0.012503,                   0,           0.0034795,                   1,              0.7775,             0.31752,            0.089297,            0.013474,                   0,            0.000901,            0.000901,            0.000901
                 112,             0.04437,            0.012664,                   0,           0.0034795,                   1,              0.7775,             0.31752,            0.089297,            0.013474,                   0,           0.0009001,           0.0009001,           0.0009001
                 113,            0.045189,            0.012562,                   0,           0.0033875,                   1,             0.75526,             0.32342,             0.09044,            0.013309,                   0,           0.0008992,           0.0008992,           0.0008992
                 114,            0.044617,            0.012572,                   0,           0.0033557,                   1,               0.745,              0.3251,            0.090282,            0.013184,                   0,           0.0008983,           0.0008983,           0.0008983
                 115,            0.044419,            0.012531,                   0,           0.0033557,                   1,               0.745,              0.3251,            0.090282,            0.013184,                   0,           0.0008974,           0.0008974,           0.0008974
                 116,            0.045694,            0.012355,                   0,           0.0033333,                   1,             0.77278,             0.33139,            0.090854,            0.013046,                   0,           0.0008965,           0.0008965,           0.0008965
                 117,            0.045604,             0.01227,                   0,           0.0033356,                   1,             0.78667,             0.33674,            0.089847,            0.012996,                   0,           0.0008956,           0.0008956,           0.0008956
                 118,            0.044751,             0.01223,                   0,           0.0034507,                   1,             0.73859,             0.35021,            0.089812,            0.012925,                   0,           0.0008947,           0.0008947,           0.0008947
                 119,            0.043562,            0.012323,                   0,           0.0034507,                   1,             0.73859,             0.35021,            0.089812,            0.012925,                   0,           0.0008938,           0.0008938,           0.0008938
                 120,            0.044883,            0.012231,                   0,           0.0034965,                   1,             0.60308,             0.31562,            0.090296,            0.012786,                   0,           0.0008929,           0.0008929,           0.0008929
                 121,            0.045125,            0.012094,                   0,           0.0033944,                   1,             0.60308,             0.32574,            0.089655,             0.01259,                   0,            0.000892,            0.000892,            0.000892
                 122,            0.044443,            0.011982,                   0,           0.0033944,                   1,             0.60308,             0.32574,            0.089655,             0.01259,                   0,           0.0008911,           0.0008911,           0.0008911
                 123,            0.047356,            0.011788,                   0,           0.0033333,                   1,             0.58132,             0.33706,            0.092464,            0.012245,                   0,           0.0008902,           0.0008902,           0.0008902
                 124,            0.046786,            0.011719,                   0,           0.0042695,                   1,             0.57976,             0.35943,            0.092236,              0.0121,                   0,           0.0008893,           0.0008893,           0.0008893
                 125,            0.045007,            0.011732,                   0,            0.011896,                   1,             0.57441,             0.28628,             0.09109,             0.01213,                   0,           0.0008884,           0.0008884,           0.0008884
                 126,            0.043573,            0.011869,                   0,            0.011896,                   1,             0.57441,             0.28628,             0.09109,             0.01213,                   0,           0.0008875,           0.0008875,           0.0008875
                 127,            0.045331,             0.01199,                   0,            0.013182,                   1,             0.56357,             0.23811,             0.09324,            0.012076,                   0,           0.0008866,           0.0008866,           0.0008866
                 128,            0.045888,             0.01185,                   0,            0.023099,                   1,             0.60786,             0.28725,            0.090557,            0.012222,                   0,           0.0008857,           0.0008857,           0.0008857
                 129,            0.043575,            0.011744,                   0,            0.023099,                   1,             0.60786,             0.28725,            0.090557,            0.012222,                   0,           0.0008848,           0.0008848,           0.0008848
                 130,            0.044633,             0.01159,                   0,            0.045874,                   1,             0.68786,             0.34041,            0.092081,            0.012099,                   0,           0.0008839,           0.0008839,           0.0008839
                 131,            0.045556,            0.011466,                   0,             0.12214,                   1,               0.745,             0.35426,             0.09281,            0.011959,                   0,            0.000883,            0.000883,            0.000883
                 132,            0.045376,            0.011318,                   0,             0.14111,                   1,              0.7069,             0.35648,            0.090953,            0.011924,                   0,           0.0008821,           0.0008821,           0.0008821
                 133,            0.043319,            0.011397,                   0,             0.14111,                   1,              0.7069,             0.35648,            0.090953,            0.011924,                   0,           0.0008812,           0.0008812,           0.0008812
                 134,            0.042407,            0.011516,                   0,             0.15616,                   1,             0.71262,             0.36714,            0.090891,            0.011787,                   0,           0.0008803,           0.0008803,           0.0008803
                 135,            0.041684,            0.011564,                   0,             0.20064,                   1,             0.67417,             0.34797,            0.090018,            0.011673,                   0,           0.0008794,           0.0008794,           0.0008794
                 136,            0.040793,            0.011601,                   0,             0.21175,                   1,             0.62416,             0.37645,            0.088699,            0.011518,                   0,           0.0008785,           0.0008785,           0.0008785
                 137,            0.039879,             0.01152,                   0,             0.21175,                   1,             0.62416,             0.37645,            0.088699,            0.011518,                   0,           0.0008776,           0.0008776,           0.0008776
                 138,            0.040587,            0.011465,                   0,             0.19242,                 0.8,             0.60918,             0.37322,            0.089277,            0.011302,                   0,           0.0008767,           0.0008767,           0.0008767
                 139,            0.041248,             0.01118,                   0,              0.2635,                 0.8,             0.61379,             0.35274,            0.088203,            0.011182,                   0,           0.0008758,           0.0008758,           0.0008758
                 140,            0.040233,            0.011148,                   0,              0.2635,                 0.8,             0.61379,             0.35274,            0.088203,            0.011182,                   0,           0.0008749,           0.0008749,           0.0008749
                 141,            0.040438,            0.011098,                   0,             0.28161,                 0.6,             0.59775,             0.36721,            0.087727,            0.011159,                   0,            0.000874,            0.000874,            0.000874
                 142,            0.040383,            0.010943,                   0,             0.31902,                 0.6,             0.63667,             0.38138,            0.088061,            0.011148,                   0,           0.0008731,           0.0008731,           0.0008731
                 143,            0.039735,            0.011146,                   0,             0.32412,                 0.6,             0.70214,             0.37967,            0.087293,            0.011078,                   0,           0.0008722,           0.0008722,           0.0008722
                 144,            0.038867,            0.010875,                   0,             0.32412,                 0.6,             0.70214,             0.37967,            0.087293,            0.011078,                   0,           0.0008713,           0.0008713,           0.0008713
                 145,             0.04033,            0.010797,                   0,             0.31198,                 0.6,             0.70654,             0.38228,            0.088747,            0.010968,                   0,           0.0008704,           0.0008704,           0.0008704
                 146,            0.040647,            0.010646,                   0,             0.31367,                 0.6,             0.71535,             0.45478,            0.090877,            0.010828,                   0,           0.0008695,           0.0008695,           0.0008695
                 147,            0.039094,            0.010728,                   0,             0.31367,                 0.6,             0.71535,             0.45478,            0.090877,            0.010828,                   0,           0.0008686,           0.0008686,           0.0008686
                 148,            0.040113,            0.010506,                   0,             0.39126,                 0.6,             0.71773,             0.46357,            0.091878,            0.010702,                   0,           0.0008677,           0.0008677,           0.0008677
                 149,            0.039549,            0.010517,                   0,             0.63046,                 0.6,             0.70333,             0.41658,            0.090559,            0.010682,                   0,           0.0008668,           0.0008668,           0.0008668
                 150,            0.038379,            0.010592,                   0,              0.6116,                 0.6,             0.69615,             0.40969,             0.08825,            0.010618,                   0,           0.0008659,           0.0008659,           0.0008659
                 151,            0.037292,             0.01078,                   0,              0.6116,                 0.6,             0.69615,             0.40969,             0.08825,            0.010618,                   0,            0.000865,            0.000865,            0.000865
                 152,            0.039771,            0.010594,                   0,             0.59577,                 0.6,             0.68339,             0.35773,            0.089511,            0.010384,                   0,           0.0008641,           0.0008641,           0.0008641
                 153,            0.040189,            0.010392,                   0,             0.66256,                 0.6,             0.70514,               0.421,             0.09014,            0.010136,                   0,           0.0008632,           0.0008632,           0.0008632
                 154,            0.039056,            0.010364,                   0,             0.66256,                 0.6,             0.70514,               0.421,             0.09014,            0.010136,                   0,           0.0008623,           0.0008623,           0.0008623
                 155,            0.039639,            0.010082,                   0,             0.71234,                 0.6,             0.71535,             0.46164,            0.091575,           0.0098932,                   0,           0.0008614,           0.0008614,           0.0008614
                 156,            0.038826,            0.010248,                   0,             0.74367,                 0.6,             0.66535,             0.46997,            0.090797,           0.0098261,                   0,           0.0008605,           0.0008605,           0.0008605
                 157,            0.037507,             0.01013,                   0,              0.9898,                 0.6,             0.72036,              0.4519,            0.087754,           0.0098649,                   0,           0.0008596,           0.0008596,           0.0008596
                 158,            0.036517,            0.010083,                   0,              0.9898,                 0.6,             0.72036,              0.4519,            0.087754,           0.0098649,                   0,           0.0008587,           0.0008587,           0.0008587
                 159,            0.038149,            0.010206,                   0,             0.87883,                 0.6,             0.72655,             0.43805,             0.08796,           0.0098591,                   0,           0.0008578,           0.0008578,           0.0008578
                 160,            0.039074,           0.0099336,                   0,                   1,             0.59279,             0.73023,             0.40472,            0.089488,           0.0097455,                   0,           0.0008569,           0.0008569,           0.0008569
                 161,            0.039147,           0.0097885,                   0,                   1,             0.59279,             0.73023,             0.40472,            0.089488,           0.0097455,                   0,            0.000856,            0.000856,            0.000856
                 162,            0.040459,            0.009571,                   0,             0.71848,                 0.4,             0.71643,             0.42877,            0.090774,            0.009569,                   0,           0.0008551,           0.0008551,           0.0008551
                 163,             0.03954,           0.0094551,                   0,             0.73543,                 0.4,             0.70532,             0.45613,            0.089703,           0.0094303,                   0,           0.0008542,           0.0008542,           0.0008542
